participant_id,n_kids,n_algokids,p_trans,n_nece_compare,s_demo,network_id,replication,generation,condition,cloned,mean_trial_score,algorithm,algorithm_description,exclusion_flag
3334,5,1,0.18032786885245905,10,1.0,3,3,10,SSL,False,0.7622222222222222,1.0,as per the instruction,False
502,5,1,0.18032786885245905,8,1.0,13,3,3,RM,False,0.8735986956766177,1.0,I followed another participants advice.,False
3354,5,1,0.18032786885245905,7,1.0,3,3,10,SSL,False,0.7546929216859287,1.0,"2-1 OR 1-2 IF CHANGES GO TO 3 IF NOT GO TO 3 ANYWAY
3-2 IF CHANGES 2-1 
4-3 IF CHANGES GO TILL 1 OR STOP WERE IT WON'T CHANGE
AND 5-4 IF CHANGES GO TILL 1 OR STOP WERE IT WON'T CHANGE
DO THE SAME TO ALL
",False
3547,5,1,0.18032786885245905,12,0.1353352832366127,10,10,10,SSL,False,0.7817523003137389,1.0,"I clicked the left most image and compared it with the one directly to the right. If it moved, I then clicked the first image I clicked and then the one to the right, and continued down the line. ",False
2734,5,1,0.18032786885245905,14,0.1353352832366127,7,7,4,SSL,False,0.6547361518644402,1.0,"Work from left to right. Click the first two from the left and if it moves, keep comparing it to the one on the left until it stops moving.",False
51,5,1,0.18032786885245905,11,1.0,18,8,0,A,False,0.4565816244467905,1.0,"Start by confirming first two order. Then, compare the one last in the known order with an unknown picture. If it switches, continue to change the newly added picture to the next picture in your known order until it does not switch. At that point, you have a known order! Continue this process until all pictures are included in your known order.",False
587,5,1,0.18032786885245905,11,1.0,11,1,5,RM,False,0.6602911275513283,1.0,"Start with the lefthand pictures since that is ""one"" spot. Click to the right to confirm it's lower. Then select second spot and compare to third. If pictures shifts left, compare it to each earlier pic back to spot ""one"". Then move to the next picture on the right that has not been tested. Keep moving to the right and anytime a pictures shifts, work back to the one spot to ensure it's in lowest order. ",False
2874,5,1,0.18032786885245905,15,0.049787068367863944,8,8,6,SSL,False,0.5658036169778595,1.0,Start from the second on the left comparing the first on the left. Keep working it down if it moves and restart the process.,False
2068,5,1,0.18032786885245905,11,1.0,5,5,2,SSL,False,0.8069059611716956,1.0,"I start by clicking the farthest left picture and comparing it with the second picture from the left.  They may or may not switch, but it helps establish the correct order systematically.   I then click/compare the second picture from the left against the third picture from the left.  If they switch positions, I begin systematically comparing the pictures to the left of the row.  For example,  if picture in spot 2 (from the left) switches with spot 3 (from the left), I then compare picture in spot 2 (from the left) against picture in spot 1 (from the left).  Complete this comparison until you reach spot 1.  If when you click/compare the picture in spot 2 (from the left) to spot 3 (from the left) and they do not switch, continuing comparing images from left to right.  For example, if picture in spot 2 (from left) does NOT switch with spot 3 (from the left), next compare picture in spot 3 (from left) against picture 4 (from left).  Complete this pattern of comparison until you reach spot 6 (from left) and none of the pictures switch places.",False
2862,5,1,0.18032786885245905,14,1.0,8,8,5,SSL,False,0.622092876598371,1.0,"i started with first on left and compared with the rigth one until it stopped moved, i then re-started the process until i do not have any new card oh my left",False
2273,6,1,0.15492957746478875,10,1.0,4,4,3,SSL,False,0.7535986956766177,1.0,I started on the left & switched the first two pair. If they switched I then tried to switch the second & third. If they switched I tried to move the one that moved left to the left again until they stopped moving.,False
379,6,1,0.15492957746478875,9,0.36787944117144233,13,3,1,RM,False,0.5791901970410572,1.0,"Select the first two options. If they switch, compare the ""new"" second position to the third, and then move down the line. Every time an image changes positions, step back one step and check the previous two options to make sure those are in the correct position. Y represents images swapping, while N means the images keep their position when compared.
1+2 > y
2+3 > y 
1+2 > n
3+4 > y
3+2 > y
2+1 > n
 and continue down the line until no more move.",False
403,6,1,0.15492957746478875,14,0.01831563888873418,12,2,2,RM,False,0.4660131342769537,1.0,Start at the end and go one by one to the end. Then repeat. Should get it in 11-15 steps,False
2439,7,1,0.1358024691358025,11,0.1353352832366127,3,3,6,SSL,False,0.8110203704609299,1.0,"first I pair box 1 and 6. Next I pair box 2 and 5. Now I check if box 2 is a smaller number than box 1. Next I check if box 3 is a smaller number than box 2 and if the boxes switch, I recheck if box 2 is a smaller number than box 1. I go all the way down the line to box 6 and if the boxes don't switch, it means they are in the right order. If a box does switch, I recheck it with each box until it doesn't switch with a box. 

For example if box 4 and 5 switched, I would pair box 3 and 4 again to see if box 4 is smaller than 3. If 4 did switch with 3, I would do the same thing with box 2. If box 4 didn't switch with 3, I know I can leave it where it is because it's bigger than box 3 and smaller than box 5. ",False
1975,7,1,0.1358024691358025,9,0.36787944117144233,10,10,1,SSL,False,0.7668489074349881,1.0,"I start with the second tile. 

I select the second tile then the first. If they switch, I keep going until they do not switch. I work my way down the line, always starting then with the second tile next to the one I have just moved.",False
2689,7,1,0.1358024691358025,6,0.36787944117144233,6,6,8,SSL,False,0.7964915293386822,1.0,Try swapping tiles next to each other starting left to right,False
3425,7,1,0.1358024691358025,9,0.1353352832366127,6,6,10,SSL,False,0.7497987948337598,1.0,"My strategy for this was a comparison of greater and lesser values on a static curve. So, what I did was choose one direction (either left to right or right to left) and maintained that trajectory by taking a one foot forward two steps back approach to validate the balance. Simplistically this was represented by swapping the first two squares (if applicable) and if they did not move I would move on to the second and third square and so forth. Now, if the second and third squares DID move and swap I would further test if the first and *new* 'second' square would switch places. If those did not budge they would be provably set in the right order numerically by default. I would continue this pattern by clicking on the *new* 'third' and fourth square and so on with the same ""one step forwards one, two, three steps backwards etc"" protocol. This static curve ensured a reliable code breaking system that I am rather fond of.",False
3252,8,1,0.1208791208791209,12,0.0024787521766663585,3,3,8,SSL,False,0.6089059679390184,1.0,"Click on the 1st then 2nd, 1st then 3rd ....... then 2nd then 3rd, 2nd and 4th...... Repeat until finished. You will get all of them correct this way. ",False
2473,1,0,0.047619047619047616,12,0.36787944117144233,4,4,6,SSL,False,0.515828439334894,1.0,"I started with the left most image and moved it until it stopped before moving on to the next image. Each time an image moved up, I would work by way backward to that image until it no longer moved, and then move back to the image I left off on. ",False
3431,1,0,0.047619047619047616,12,0.36787944117144233,5,5,10,SSL,False,0.682398750632456,1.0,"1) Start with the first two.
2) Then go to the next two (second and third). If they switch, move back a step, switching the new second one and the first. If not, move on.
3) Do the next two (third and fourth). If they switch, move back steps until the pictures don't switch. If not, move on.
4) Rinse and repeat",False
3150,1,0,0.047619047619047616,14,0.006737946999085467,8,8,9,SSL,False,0.6809641633019536,1.0,"don't forget the image ,which was first order . and compare the image ,if it was changed again compare the image witha nother . pay close attention for more bonus.",False
3210,1,0,0.047619047619047616,12,1.0,2,2,9,SSL,False,0.6291542512321733,1.0,"I would start by clicking on the second image and trying to move it to the first. Then I would move to the third image and do the same, until it would no longer move. Then repeat on images next in sequence to the right. It worked pretty well, it was a sure way to be correct, although it may cost you more trials.",False
3158,1,0,0.047619047619047616,12,0.36787944117144233,8,8,9,SSL,False,0.5604648149053744,1.0,"I worked in sequence, starting with the two squares to the left. I then worked one at a time to the right as the comparisons moved to the left.",False
3222,1,0,0.047619047619047616,13,0.0,2,2,9,SSL,False,0.4281536046371211,1.0,"I started by testing the first and last picture to see if they switched, then moving on to testing the second and first card and so forth. When the first and last cards switched, it resulted in needing fewer comparisons.",False
909,1,0,0.047619047619047616,10,0.006737946999085467,16,6,9,RM,False,0.3877655969580275,1.0,"Start with the second box, then click the first. Then go to the third box, and click the second. If it switches, click it again and try the first. In other words, progress from right to left, but the second box you click is always the box preceding it. Once you've worked from the sixth box over, you should have the order correct in less than 20 tries.",False
3098,1,0,0.047619047619047616,12,0.0,10,10,9,SSL,False,0.3676218820861677,1.0,"I tried to move an individual item all the way to its correct spot on the left to determine its position. Then I tried to backfill each item into its correct position in as few moves as possible. In retrospect, I don't know that there's any way to be 100% confident in the results in fewer than 10 or 11 checks.",False
1012,1,0,0.047619047619047616,15,0.0,17,7,9,RM,False,0.8363718820861678,1.0,Choose second image and click the left to it until it reached all comparisons,False
1360,1,0,0.047619047619047616,13,0.049787068367863944,18,8,9,RM,False,0.5660799102851053,1.0,Keep concentrate and attention,False
1297,1,0,0.047619047619047616,11,1.0,20,10,9,RM,False,0.588552961870855,1.0,"Click on the second image and swap to first,If it swap click on it if it is not then choose the next second and do the same process.",False
3212,1,0,0.047619047619047616,14,1.0,2,2,9,SSL,False,0.6866464271659076,1.0,"You start with the leftmost picture and then compare it with the one on your right. If nothing changes, you click on the one on the right of the leftmost picture and compare that to the one of right of it. Do this every time nothing changes. Now, what if the pictures swap? Then you have to make a mental note as you proceed to compare the ""second"" and ""third"" picture from the left. If another swap occurs, you have to compare the new ""second"" with the ""first. If no swap occurs, you can safely move on to compare the new ""third"" and the ""fourth"" picture. Continue to move rightwards step by step when there is no swap. Every time there is a swap, you have to check against the directly adjacent left picture.",False
2978,1,0,0.047619047619047616,10,1.0,9,9,8,SSL,False,0.6980431401210622,1.0,"Start by comparing the second pic to the first, if they swap, then the third to the second and so on until they are in order.",False
1290,1,0,0.047619047619047616,6,0.049787068367863944,20,10,9,RM,False,0.5982483313951067,1.0,I just thr strategy of another person's advice that said to take the ones on the left as far as they will go and keep clicking until they can't move any more and it worked perfectly. ,False
3503,1,0,0.047619047619047616,3,0.049787068367863944,8,8,10,SSL,False,0.7710464382991856,1.0,"I used a strategy that I read about a couple of other participants used - starting with the second tile, I worked to move each one as far to the left as I could. I compared tile 2 to tile 1. If tile 2 did not move, then I compared tile 3 to tile 2; if tile 3 moved to the left, then i would compare it next to tile 1, then so on and so forth. I averaged approximately 11 clicks per round.",False
2525,1,0,0.047619047619047616,11,0.0,2,2,8,SSL,False,0.4871482493854512,1.0,i started with the left two and tried to switch them.  then i moved to the next two moving right.  as they switched i kept moving them to the left until they stopped and worked down the line.,False
3129,1,0,0.047619047619047616,12,1.0,5,5,8,SSL,False,0.4119274376417233,1.0,"i compared 1 and 2. If they switched, I would move to 3 and 4. I just worked down the line. ",False
1743,1,0,0.047619047619047616,15,0.0,20,10,10,RM,False,0.4653804182275711,1.0,"I started from the right and click to the one next to it. If they swap, I continue down the line. When I get to one that doesn't swap, I go back to the furthest to the right and try comparing it to each.",False
1506,1,0,0.047619047619047616,9,0.36787944117144233,12,2,10,RM,False,0.6132405708541683,1.0,I started by checking the far left 2 pictures then went down the line until they were in order.,False
2524,1,0,0.047619047619047616,12,0.0,2,2,8,SSL,False,0.3881108152482223,1.0,"I started by switching the first two, if they didn't move, I would move on to the second and third, if one of the two I selected switched, I would try to switch it with each position until it didn't move anymore.  Like if the fourth picture moved into the third position, I would make sure to try to switch that one with the second to make sure it was in the right spot. ",False
1337,1,0,0.047619047619047616,15,0.1353352832366127,18,8,8,RM,False,0.2203308410282454,1.0,"Start with the initial far left image and click the next image to the left. If no swap occurs (1,2) highlight (1,3) and so on until a swap is displayed. This now indicates the picture is now in its respective position. Moving forward, highlight (2,3), (2,4), (2,5) and observe any swaps. If a swap occurs, precede to work backwards (highlight 5,4 then 4,3 then 3,2 until a swab no longer occurs. Continue this pattern until you reach the sixth image and click submit.",False
725,1,0,0.047619047619047616,14,0.0,11,1,8,RM,False,0.5566062571064461,1.0,"I compared the picture 1 and 2 starting on the left side.  then I compared 2 and 3 and if 3 moved then I compared it with 2 and 1.  Then I compared 4 and 3, if 4 moved to 3 then I compared it with 2 and then 1 if it moved to 2 position. If 4 didn't move then I compared 5 and 4, If 5 moved to 4, I then would compare it to 3 and continue until it didn't move. Then I would compare 5 and 6, if 6 moved to 5 then I would compare it to 4, and if it moved to 4 then I would compare to 3 and continue until the photo didn't move. Then I am finished.",False
1326,1,0,0.047619047619047616,13,0.049787068367863944,15,5,8,RM,False,0.5972189895241843,1.0,"I start from the left and compare the image to the right. If it changes, I move a step back to compare the new changes with the previous ones. If it does not change, I move to the next image until the end. ",False
2781,1,0,0.047619047619047616,11,1.0,7,7,7,SSL,False,0.7955739210284665,1.0,"Begin with comparing the first and second picture, then compare the second and third image. If they switch, compare the first and second picture and if they do not switch, compare the third and fourth image and so on. If the pictures switch, keep comparing images to the left until they no longer switch.",False
2776,1,0,0.047619047619047616,8,1.0,7,7,7,SSL,False,0.8144150222072299,1.0,"click 2 and 1
click 3 and 2.  If they switch click 2 and 1. if not click 4 and 3. If they switch, click 3 and 2. and then 2 and 1. If 3 and 4 do not switch, then click 4 and 5. If they switch, click 4 and 3. If they switch, click 3 and 2 (otherwise you are done). If 3 and 2 switch, click 2 and 1. done.",False
2786,1,0,0.047619047619047616,11,0.0,7,7,7,SSL,False,0.6555555555555556,1.0,"See if one and two swap. The seen if whatever is in position two swaps with position three. If something moves up a space, compare it with the item right in front of it until it does not move. Then return to the next image you have not yet tested, co paring it to the one immediately before it. If your memory is good, as you get further to the right, you can try to swap with an image several away. If the swap takes, continue to see if you can swap further left. If the items do not swap, you will have to fill in the gap, seeing if you can swap with the items you “skipped over.”",False
2508,1,0,0.047619047619047616,11,0.006737946999085467,2,2,7,SSL,False,0.5222471747921299,1.0,"Start from the first (far left) and click through the images to the right until a pair moves. If it moves, pair it with the images behind it/ to the left of it until it stops moving. Then go back to the image you originally compared it to and keep moving right, repeat the process if an image moves again. ",False
3119,1,0,0.047619047619047616,13,0.0,5,5,7,SSL,False,0.4904845061819943,1.0,more correct answer more bonus,False
2779,1,0,0.047619047619047616,10,0.1353352832366127,7,7,7,SSL,False,0.7597143981559566,1.0,FIRST TRY THE TWO BOX FROM THE LEFT FIRST IF IT DIN NOT SWAP SELECT 3 AND FOUR IF THE SWAP AND THAN SELECT THREE AND TWO IF IT SWAP SELECT TWO AND ONE IF NOT MOVE TWO FITTH AND SIXTH,False
1861,1,0,0.047619047619047616,9,2.2603294069810542e-06,8,8,0,A,True,0.1620576459953348,1.0,please select swap from the first image and swap until first one stop to swap then go second one ,False
871,1,0,0.047619047619047616,10,0.006737946999085467,16,6,7,RM,False,0.3523460209979139,1.0,"Start with checking 1 with 2, if they switch check 2 with 3 and so on. ",False
2782,1,0,0.047619047619047616,12,0.1353352832366127,7,7,7,SSL,False,0.6698248626720156,1.0,"Starting from the left, click the second square, then click first square
if the switch click the 3rd square and the 2nd square. 
if they switch keep clicking the next square until they don't switch
if they don't switch click the 4th square and 3rd square
if they switch keep clicking the next square until they don't switch
if they don't switch click the 5th square and 4th square
keep doing this until they all don't switch",False
2468,1,0,0.047619047619047616,12,1.0,2,2,6,SSL,False,0.8255647382920112,1.0,Start at the left and test the first two if they change move on to #2 and #3. If those switch go back and compare #1 and #2 again to be sure they are in the correct order. Continue working to the right and each time one switches work it back to the left until it stops. Work one photo at a time until it stops moving left.,False
2883,1,0,0.047619047619047616,12,0.049787068367863944,8,8,7,SSL,False,0.5268430384946116,1.0,"compare each 2 down the line, and then start again at the beginning each 2 until each position is determined. you can do it!",False
2060,1,0,0.047619047619047616,10,0.1353352832366127,9,9,2,SSL,False,0.5401107992216494,1.0,"Click from the left..take Fist 2 Images , If It is not swapped , then proceed to 3 & 4 ..so on...If It is swapped..Then check with 2 and 3...then 3 & 4...then 4 & 5...Keep on go till the end..You will get the right order for sure",False
3352,1,0,0.047619047619047616,8,0.36787944117144233,4,4,10,SSL,False,0.5816065852229688,1.0,"I start with the first image. then click left to right, when the image stops moving i then move on to the image to the right and then work my way left to right. ",False
66,1,0,0.047619047619047616,9,1.0,19,9,0,A,False,0.8988980716253444,1.0,"Start from the second picture from the left and move it left if possible. Then go to the third picture from the left and move it left if possible. If it moves left, then move it more to the left if possible. Then continue using this strategy for the fourth picture onward, moving each picture to the left as much as possible.",False
837,1,0,0.047619047619047616,8,0.006737946999085467,16,6,4,RM,False,0.5644274984921839,1.0,I started on the left and clicked on the next picture down the line until I thought I had them all in order.,False
838,1,0,0.047619047619047616,11,0.01831563888873418,16,6,4,RM,False,0.5475736546926415,1.0,"Check 1 and 2. If they switch, go back to 1 and start again. If they don't continue. Continue with this until all are matched.",False
2184,1,0,0.047619047619047616,7,6.14421235332821e-06,3,3,1,SSL,False,0.3517446724571101,1.0,"I start with the very far left. I click on that image than the next one.I continue until it switches. If it does switch, I click on that image again and the image on left. Keep going until it doesn't switch again.",False
2032,1,0,0.047619047619047616,14,0.0,9,9,2,SSL,False,0.6657856673241288,1.0,"Start with the 2nd picture from the left. Click on this and the one to the left of it.  If it changes place , then move to the third picture and compare it to the second. If the third move to the second place , then compare the 2nd to the 1st picture.  Do the 4 th, 5 th and 6 th pictures the same way .  Always when you click on it , if it moves to the left,  then continue trying to move it to the left till it will no longer move. ",False
2770,1,0,0.047619047619047616,11,0.0,7,7,6,SSL,False,0.265053498482009,1.0,I wrote down from my participant a flow chart starting with the numbers in order 2 1 3 2 then a followed my flow chart depending on if the swapped or didn't swap.,False
2455,1,0,0.047619047619047616,13,0.36787944117144233,2,2,6,SSL,False,0.2469320290099511,1.0,"I tried to start on the left and work my way to the right, moving the picture until it couldn't move anymore.",False
1149,1,0,0.047619047619047616,11,0.1353352832366127,19,9,6,RM,False,0.7229478081026534,1.0,"Click the first two images from the left..If It is in order , Proceed to 3&4..If not , It will be swapped..then Compare 2&3...Then 3&4...then 4&5...Till the end..If you do this from Left to Right..You will end up with Right Series",False
1072,1,0,0.047619047619047616,8,0.1353352832366127,18,8,6,RM,False,0.6668171272386447,1.0,I started with the far left picture and compared it to the one directly to the right of it. If it moved I compared it to the next one. If it moved a second time i went back to the picture before it that it just moved past and compared it to the one before it until it stopped moving. i continued doing this down the line until i reached the end. ,False
861,1,0,0.047619047619047616,12,0.36787944117144233,16,6,6,RM,False,0.6277366353402429,1.0,I started with the item on the left and compared it to the next item.  If that was good I moved on the second box and compared it to the third. I continued until I found one that was out of order and kept moving that box to the left until it wouldn't go further. Then I would continue from where I started.,False
2863,1,0,0.047619047619047616,10,1.0,8,8,5,SSL,False,0.6065797325249983,1.0,"Start with the second image and compare it to the first.  Then go to the third image and compare it to the second.  If they swap compare the second image to the first.  Continue this pattern, until the image stops swapping.",False
2421,1,0,0.047619047619047616,11,1.0,2,2,5,SSL,False,0.5742707698993079,1.0,"Click on the 2 images to the left. If they switch, click on the 2nd and 3rd images. If those switch, click again on 1 and 2.
Then click 3 and 4. if they switch, click on 3/2, and if those switch, click on 2/1.
Then click on 4/5. If they switch, click on 4/3. If those switch, click on 3/2, then if they switch, click 2/1.
Then click on 5/6. If they switch, click on 4/5. If they switch, click 4/3. If those switch, click on 3/2, then if they switch, click 2/1.",False
2587,1,0,0.047619047619047616,8,0.0009118819655545162,5,5,5,SSL,False,0.471993740026879,1.0,I started on the far left and would move to the right as far as it could. Then I tested each one to see if it would move.,False
954,1,0,0.047619047619047616,9,1.670170079024566e-05,17,7,5,RM,False,0.4460001407594715,1.0,I tried to match each each picture one after the other on the roll to see if it moves forward to match another picture ,False
2922,1,0,0.047619047619047616,15,1.0,9,9,4,SSL,False,0.8104770253488202,1.0,"Started with the second picture and moved it in front of first, and then picked the third and moved it to the front as much as it would go. then every picture after that move it as far as it will go. when the pics cant move anymore then you have the right order.",False
2330,1,0,0.047619047619047616,6,0.36787944117144233,2,2,4,SSL,False,0.6118590540375647,1.0,"First, select the 2nd option from the left and compare it to the leftmost option. Then you get the 3rd option from the left and compare it to the 2nd, and if it switches with the 2nd option, then compare it to the 3rd option. You then continue this with trying to bring the 4th option all the way up to the front, and then the 5th option ,etc. 

Here is an example (we will use letters instead of pictures):

The correct order of this example will be: ABCDEF with each letter representing a picture.

Say you get a jumbled up order of this: DBCAEF.

Going from the instructions I wrote earlier, first do a comparison between the 2nd option from the left and the leftmost option. This will result in this: BDCAEF

Then try the 3rd option to the 2nd. Which results in: BCDAEF

Then compare the 2nd option to the 1st: BCDAEF . Note that there is no change. You then continue this method.

With the resulting changes being:
BCADEF
BACDEF
ABCDEF

You would then try to move letters ""E"" and ""F"" up. 

Basically, just work with a single block and move that block to the highest position you can. Also, remember to keep track of what block you worked with so that you are not making comparisons that you already have made before.

If you haven't already, choose to view the advice of the person who had the highest rewards. They might have the same or better advice than this.

Good luck.",False
2919,1,0,0.047619047619047616,15,0.36787944117144233,9,9,4,SSL,False,0.5847454178910222,1.0,"start with the 2nd pictureand compare to first, then go through them all until they dont move anymore",False
2362,1,0,0.047619047619047616,9,0.36787944117144233,4,4,4,SSL,False,0.5137983994925223,1.0,"I star from the left and move it to the left  till the image is in the correct place, then i move on to the next image",False
2764,1,0,0.047619047619047616,12,0.1353352832366127,7,7,6,SSL,False,0.5936729117535811,1.0,I would start with 2 and then click 1. Then if that wasn't correct I'd move to 3 and then 4. If 4 moved then I'd do (now) 3 and then 2 etc; until it stopped moving forward. Repeat until nothing moves.,False
2941,1,0,0.047619047619047616,3,0.01831563888873418,9,9,6,SSL,False,0.3023611111111111,1.0,I just kept moving the block on the right over to the left in increments of three starting with the second block.,False
3117,1,0,0.047619047619047616,9,0.006737946999085467,5,5,7,SSL,False,0.3829254250719896,1.0,"Working from left to right compare the first two images if they switch keep ,moving  the picture from the start (Left) switching until it stays . If they do not switch try the 2nd and third. moving the pictures down as far as they will go and then check 1 and six ",False
2488,1,0,0.047619047619047616,12,0.0,2,2,6,SSL,False,0.4709719195920105,1.0,"I clicked on the second image and on the first. Then the third and second, the fourth and third, the fifth and fourth, then the sixth and fifth and kept moving left until none of the images swapped.",False
2477,1,0,0.047619047619047616,15,0.0,4,4,6,SSL,False,0.4823340773222003,1.0,"I started by clicking on the last two pictures. If they swapped, click on the third to last and second to last. Repeat down the line until the pictures do not swap. Then, go to the next untested picture furthest to the right, repeating the same process. move and1 to 2 image and 2 to 3 image",False
291,1,0,0.047619047619047616,11,1.670170079024566e-05,12,2,0,A,False,0.3457678247836258,1.0,"I would try the first picture against each of the others until I found which was first, then did the same with the second, etc.  Just methodically checking one by one. ",False
482,1,0,0.047619047619047616,12,0.0,12,2,3,RM,False,0.6573464608429643,1.0,"I borrowed a strategy from another user which allowed me to complete every exercise accurately and efficiently (copy/pasted below).

It is most efficient to split the set into two groups and first sort each half individually.

Compare each option to the other two in the half, then each set of three will be sorted.

Then take the first item in the right half and compare it from right to left in the left half until it stops. It is now in the right place. Then take the second item from the right half and do the same. Then take the last item from the second half and repeat it again. The whole list will be sorted.",False
1960,1,0,0.047619047619047616,10,0.0,9,9,1,SSL,False,0.4054778676756699,1.0,"Start with the last icon on the right, try to move left until you can't. Repeat with each icon until they won't move left anymore. ",False
1925,1,0,0.047619047619047616,9,0.0,7,7,1,SSL,False,0.4792647157482322,1.0,Start on the left and switch until it stops moving.Then do the second one on the left until it stops moving. Try to keep track of which ones you tried so that you try them all until you don't think any more will move.,False
2559,1,0,0.047619047619047616,9,1.0,5,5,3,SSL,False,0.5366515920673873,1.0,Change the photo at one end to the other end. Swap until the photo sets to a corner.,False
2262,1,0,0.047619047619047616,13,0.0,2,2,3,SSL,False,0.4171775500833942,1.0,"First, start from left to right, with the first tile from the left, once the tile fits into place it will no longer move.  Follow this step with the second, third, respectively.  Second, follow the same strategy but now start from right to left to ensure all tile are in order.",False
1920,1,0,0.047619047619047616,13,1.0,9,9,1,SSL,False,0.708882997026065,1.0,"I started from the 2nd most left picture and tried to swap it to the left. If it moved, then I kept clicking to the left to see if it would move up. I kept doing this until it stopped moving. Then I would go to the next picture and do the same and keep moving left.",False
230,1,0,0.047619047619047616,13,1.0,18,8,2,RM,False,0.5983228501022817,1.0,"I used another users strategy of starting at the left most option and checking the one next to it. If they didn't swap I selected the 2nd and 3rd, and so on until two do swap. When you finally reach two that do swap you then continue checking against the left option. So if the 2nd swaps with the 3rd, you now check the new 2nd with the 1st. This isn't the quickest strategy, but it will complete it every time in 8-14 moves.",False
915,1,0,0.047619047619047616,10,1.0,17,7,3,RM,False,0.8026072318180211,1.0,"You start at left and pick next one over. If two change, you see if the two before the farthest right trade, repeating that until none do, then you return to the spot you left off at and keep moving right, repeating steps as needed.",False
474,1,0,0.047619047619047616,10,0.36787944117144233,13,3,3,RM,False,0.6538784056578374,1.0,The strategy I used was to simply start from the furthest left and begin comparing the image to its immediate right.  I do this until the images no longer swap.  I'll then compare the left image to the one the just swapped until no swapping occurs.  I will do this until I've reached the end.,False
2124,1,0,0.047619047619047616,11,1.670170079024566e-05,2,2,0,A,True,0.3457678247836258,1.0,"I would try the first picture against each of the others until I found which was first, then did the same with the second, etc.  Just methodically checking one by one. ",False
255,1,0,0.047619047619047616,14,0.0,19,9,2,RM,False,0.6861706769199276,1.0,"Starting from the left, click on the first pair. The pair the first image with the third, fourth, etc. If they switch, backtrack and paid it with the previous ones. Then resume checking pairs from left to right.",False
211,1,0,0.047619047619047616,14,1.0,16,6,2,RM,False,0.7882732518896354,1.0,"Start with the image on the far left. Compare this image to the image to its right. If the two images switch places, you will then work right to left, comparing the image that just replaced the first image to the image to its left. Obviously, if the first two images trade places, there are no images to the left, so you resume working left to right. The first image is now in the second spot from the left. Compare it to the image to its right (spot 3). If the two images switch places, you'll now work right to left, comparing the image that is now in spot 2 to the image in spot 1. You will continue to work right to left until the images do not switch places. You'll then resume working left to right, comparing the first image you clicked on to the images on its right until the images do not switch places. Once the images do not switch places, you'll move one spot to the right and continue this same strategy. ",False
2015,1,0,0.047619047619047616,13,1.0,5,5,2,SSL,False,0.7469870034505399,1.0,I started with the left most image (Image X) and the image immediately to the right of it. If those two switched I then tried (Image X) with the image with the image to the immediate right until I got a match that would not switch. Once I got a pair that did not switch I then started with the image that would not switch and the image to the immediate right of it. Once I found another pair that moved I attempted the image that had move to the left with the image immediately to the left until it did not get a match. Once I tried moving the image that swapped with the image to it's immediate left I moved back to the image I moved along to the right until I get a match that didn't work. When I found a match that didn't work I moved on to the image to the right until making my way to the right most image.,False
2033,1,0,0.047619047619047616,8,0.36787944117144233,7,7,2,SSL,False,0.7133333333333335,1.0,"Starting with the picture second from the left, compare it with the one to its left. then move to the next picture and compare it with that directly to its left. if they switch, compare it to the next left, and if not move on to the next picture. Continue in this fashion until you have done so for all the pictures. This strategy works to get the right answer but it does have a relatively high number of comparisons. ",False
2025,1,0,0.047619047619047616,7,0.0,5,5,2,SSL,False,0.2909879963065559,1.0,I started on the right and then I chose the next picture. if it moved I then saw if it would move forward or not. If a picture moved I tried to see if it would move all the way to the left. I would click lots of times until the pictures no longer moved. ,False
3008,1,0,0.047619047619047616,14,1.0,10,10,3,SSL,False,0.5469320290099511,1.0,The best strategy I used was clicking on the first and second image. If they swapped then second and third. I went down the line doing this. If two images swapped then I would click on the first image clicked and the one before it until they did not swap anymore.,False
1825,1,0,0.047619047619047616,9,6.14421235332821e-06,6,6,0,A,True,0.3644393751436708,1.0,"Start by selecting the first and second images from the left.
-- If they do not swap, select the second and third images from the left. Continue this pattern (third and fourth, fourth and fifth etc.) UNTIL YOU GET A SWAP!
-- When you get a swap, go back and start this pattern again from the first and second images on the left.
-- Keep repeating this until you go all the way through the set of images with this pattern: (first and second, second and third, third and fourth, fourth and fifth, etc) with no swaps. When you have no more swaps with this pattern, you are done.
",False
3059,2,0,0.03225806451612903,11,0.01831563888873418,10,10,6,SSL,False,0.5848438016781784,1.0,"Click the first image (I will note here as ""Image 1"") on the left and then the image next to it (""Image 2""). If 1 and 2 don't switch, click on 3 and 4. However, If 1 and 2 do switch, you want to then click on 2 and 3. If 2 and 3 don't switch, click on 4 and 5. However, If 2 and 3 do switch, then click on 3 and 4 instead. In short, if a switch occurs, INCLUDE the image on the right into the next pair of switches (ex: If 1 and 2 switch, 2 needs to be in the next combination) and SKIP to the next one if it doesn't (ex: If 1 and 2 don't switch, you use 3 in the next combination).   ",False
34,2,0,0.03225806451612903,9,0.0,17,7,0,A,False,0.3891071453630913,1.0,I started from the far right and clicked my way to the left.  This allowed less clicks to be made overall.,False
307,2,0,0.03225806451612903,13,0.0,13,3,0,A,False,0.3839154455457154,1.0,I just arranged the photos in correct order.,False
2489,2,0,0.03225806451612903,12,0.01831563888873418,2,2,6,SSL,False,0.7742885487528345,1.0,"I started from the left side and compared the first picture to the second. If they switched, I then compared the second to the third, and continued moving from left to right until none of the pictures switched.",False
